rating_id,userId,movieId,rating,rating_date
27619627,281827,1120,4.0,2007-12-28 16:25:13
7982752,82128,1120,5.0,1997-06-16 03:12:35
21919758,223873,1124,3.5,2013-09-23 20:30:50
6497661,66795,1125,0.5,2009-12-11 19:59:41
18096649,184842,1125,5.0,2012-12-01 14:03:44
13426880,137316,1125,3.5,2010-09-30 22:43:40
8696585,89670,1125,5.0,2010-10-18 09:04:50
26816854,273834,1126,5.0,2002-05-14 07:39:57
4988893,51237,1129,3.5,2011-12-19 06:01:00
1591778,16185,1129,1.5,2012-10-03 14:05:35
4494610,46227,1136,4.0,2001-12-22 13:04:11
1213054,12183,1172,5.0,2017-02-03 01:51:09
13854999,141789,1172,5.0,2008-10-28 07:16:49
16682761,170660,1172,4.0,2012-01-09 11:34:32
11531142,118199,1172,4.0,2008-04-12 00:32:35
16344423,167125,1172,4.0,2011-07-04 07:10:43
26345409,269043,1172,3.5,2013-05-21 17:00:20
9404419,96912,1172,5.0,2008-11-12 02:42:06
25920582,264638,1175,5.0,2009-11-13 03:31:03
1545410,15672,1179,0.5,2010-12-11 10:45:57
23666013,241813,1183,4.0,1998-04-01 14:08:14
17208087,175789,1183,5.0,1997-11-13 05:27:30
10497429,107914,1183,4.0,1997-10-13 02:29:10
19912574,203091,1183,2.0,1998-04-06 14:08:09
14531408,148767,1183,2.0,1998-01-23 08:56:47
21789977,222580,1183,3.0,1997-11-10 20:44:08
7971196,81992,1183,5.0,1998-03-20 04:44:28
7804140,80247,1183,1.0,1997-09-26 18:21:20
10710509,110125,1183,5.0,1997-10-19 12:13:32
27312365,278676,1183,4.0,1998-04-03 16:25:28
19286099,196761,1183,4.0,1998-02-20 15:10:57
20153794,205513,1183,5.0,1997-11-21 06:37:56
23355316,238810,1183,4.0,1997-11-23 21:18:34
22574240,230834,1183,5.0,1997-09-23 04:54:34
5036090,51705,1183,4.0,1997-09-15 20:04:02
16709758,170921,1183,5.0,1999-03-29 11:09:07
18642305,190128,1183,1.0,1998-03-21 07:08:54
26911810,274807,1183,5.0,1997-09-15 07:12:16
16888000,172653,1183,1.0,1997-12-04 03:52:09
13394627,136979,1183,4.0,1997-10-23 23:38:12
127553,1259,1183,5.0,1997-10-17 22:09:53
5688301,58605,1183,5.0,1997-11-17 01:02:36
12753268,130536,1183,4.0,1997-09-30 02:11:22
6563691,67414,1183,5.0,1998-03-27 04:37:15
14750548,150924,1183,5.0,1998-02-23 14:28:45
8777955,90510,1183,5.0,1997-11-17 22:01:17
15411126,157540,1183,4.0,1997-10-12 00:58:07
19066082,194475,1183,4.0,1998-03-04 15:39:38
4268276,43894,1183,3.0,1998-02-03 07:26:37
27460553,280205,1183,2.0,1998-01-22 09:37:25
16810221,171914,1183,4.0,1997-11-13 03:36:19
24983760,255188,1183,2.0,1998-05-01 21:30:27
21973856,224569,1183,5.0,1997-10-19 06:19:47
24862660,254033,1183,4.0,1997-10-27 09:36:45
26998736,275647,1184,4.0,2016-04-19 21:17:32
22167503,226674,1185,4.5,2010-12-02 01:22:31
4794352,49143,1185,3.0,2010-07-03 10:54:10
2776449,28667,1185,4.0,2013-01-09 20:20:15
1640925,16696,1186,5.0,2009-04-12 13:56:24
11218559,115261,1186,0.5,2013-04-08 03:20:17
11018017,113204,1186,1.0,2009-11-07 08:45:01
3859203,39777,1186,3.0,2011-07-18 15:10:56
5230109,53753,1186,1.0,2011-01-11 20:24:04
26847129,274114,1186,3.0,2009-12-19 02:23:38
8534576,87950,1186,4.5,2014-02-16 22:30:57
16146392,165032,1188,5.0,2007-01-25 12:26:36
8256122,84975,1188,4.0,2008-10-28 07:42:33
19710512,201102,1188,2.0,2011-07-31 02:07:00
27632227,281932,1188,4.0,2011-05-21 00:49:27
13682666,139893,1193,5.0,2015-12-13 14:01:37
13676269,139831,1193,4.0,2000-04-09 20:20:48
13721022,140330,1193,4.0,2018-05-23 02:08:40
6940005,71213,1193,3.0,2000-02-28 12:09:44
8186167,84267,1193,5.0,2015-11-04 01:27:46
8229365,84680,1193,4.0,1997-09-24 20:52:48
3427976,35209,1193,4.5,2017-06-14 10:34:32
14960651,152968,1193,5.0,2018-04-27 13:24:52
21934831,224080,1193,5.0,2001-11-14 17:20:17
23071156,235880,1193,1.0,2001-10-21 15:02:59
370117,3808,1193,4.0,2000-04-12 08:39:22
21907818,223756,1193,5.0,1999-12-13 09:24:49
1419813,14366,1193,5.0,2015-10-18 03:53:39
12823438,131286,1194,5.0,1998-06-07 23:02:16
16576216,169551,1196,5.0,2016-01-07 07:33:34
27143628,276985,1196,4.0,2017-08-28 06:05:52
9825250,101311,1196,2.0,2018-07-13 16:51:23
22632651,231461,1196,5.0,2015-11-24 03:46:20
9081777,93753,1196,3.5,2018-01-10 20:57:00
7638385,78720,1196,0.5,2016-12-04 17:08:25
15693778,160272,1196,5.0,2016-03-01 22:35:09
13156555,134462,1196,4.0,2002-03-25 07:16:58
16589654,169709,1196,5.0,2017-03-14 12:33:37
2181705,22359,1196,5.0,2018-05-20 19:36:23
8365626,86150,1196,4.5,2018-07-21 19:53:58
24081655,246041,1196,2.5,2018-08-30 00:35:31
6911157,70890,1196,3.0,2018-02-25 21:53:19
22797491,232986,1196,5.0,2015-02-09 14:33:10
20279420,206764,1196,5.0,2015-12-13 20:02:26
27159717,277186,1196,5.0,2017-05-05 20:15:28
7384488,75932,1196,3.5,2017-05-21 17:57:18
11728905,120293,1196,5.0,2017-11-21 08:54:58
12632654,129396,1196,5.0,2017-05-07 00:48:46
21263667,217235,1196,4.0,2015-10-27 18:44:36
8059386,82918,1196,4.5,2018-09-08 03:26:18
4991005,51261,1196,5.0,2017-04-21 23:02:38
17587757,179770,1196,5.0,2016-04-21 03:34:21
23146114,236687,1196,0.5,2015-09-13 22:18:07
12517721,128202,1196,5.0,2017-01-19 01:48:44
27582663,281446,1196,5.0,2015-10-13 01:49:10
23105971,236223,1196,5.0,2017-07-13 03:32:04
14365254,147024,1196,3.5,2015-11-02 09:17:37
27129178,276849,1196,2.0,2016-05-24 15:43:45
533435,5411,1196,5.0,2016-11-25 03:39:33
12281734,125801,1196,4.5,2017-04-30 15:55:09
3640887,37380,1197,4.0,2001-05-11 01:00:09
7994411,82240,1197,4.0,2016-01-08 11:09:58
13309066,136026,1197,4.0,2015-07-25 11:07:00
17079076,174520,1197,4.0,2016-09-05 15:35:24
14602828,149442,1197,4.0,2014-12-13 06:04:26
8560859,88241,1197,5.0,2015-11-05 12:14:24
12051787,123434,1197,5.0,2016-04-29 04:34:13
9736722,100446,1197,5.0,2016-04-01 13:48:25
14247295,145800,1197,4.0,2002-11-18 09:18:13
1994608,20424,1197,4.0,2017-02-18 12:12:16
26612869,271762,1197,4.0,2016-06-09 11:50:00
24831702,253757,1197,3.5,2015-06-15 17:51:37
27451064,280133,1197,1.5,2018-01-26 07:39:02
1071708,10731,1198,4.5,2017-01-20 15:26:34
15595590,159201,1198,4.0,2015-01-27 09:10:21
21093328,215488,1198,5.0,2015-01-20 17:00:22
17979283,183710,1198,3.0,2016-01-02 17:47:24
17964922,183581,1198,4.0,2016-01-16 05:25:55
16576836,169558,1198,3.5,2017-04-09 13:14:25
26190860,267454,1198,3.0,2017-05-19 21:33:35
27166947,277270,1198,0.5,2017-05-15 12:10:13
25629548,261820,1198,5.0,2017-03-15 02:37:46
10129835,104317,1198,3.0,2000-02-29 21:46:01
10143909,104423,1198,4.5,2018-05-23 05:29:04
20427162,208391,1198,5.0,2017-04-10 04:21:15
19751694,201527,1198,5.0,2015-03-15 14:09:32
5180294,53207,1198,5.0,2016-01-29 21:45:53
9543411,98427,1198,5.0,2017-06-07 22:35:18
24977718,255100,1198,5.0,2015-04-20 19:54:40
1902906,19534,1198,4.0,2015-11-17 05:15:25
11153650,114597,1198,4.0,2017-11-28 07:29:25
15374445,157065,1198,5.0,2016-09-29 21:28:25
8383418,86352,1198,5.0,2015-02-26 04:59:23
27308009,278631,1198,5.0,2018-07-04 11:30:57
13567953,138656,1198,4.5,2017-04-19 08:46:42
8099135,83376,1198,3.5,2017-03-12 11:29:31
15919047,162566,1198,5.0,2016-11-15 07:17:39
14048184,143848,1198,5.0,2000-08-14 11:27:28
22852131,233594,1198,5.0,2014-12-18 09:46:10
25006501,255450,1198,5.0,2018-06-25 17:44:24
19875707,202792,1198,4.5,2017-09-26 06:43:36
21413007,218727,1198,4.0,2000-11-20 17:55:50
5469259,56312,1198,3.0,2017-03-11 20:32:38
26513173,270748,1198,5.0,2015-01-27 15:08:04
23725208,242439,1198,5.0,2018-07-24 23:31:52
24816631,253617,1198,5.0,2016-01-29 00:22:44
10242730,105403,1198,5.0,2017-06-07 15:56:44
10834387,111380,1199,0.5,2004-06-02 13:48:50
10947733,112488,1201,5.0,1997-06-04 19:55:30
5511954,56788,1201,4.5,2016-12-13 20:37:59
13794315,141129,1203,5.0,2017-05-09 04:22:28
7575698,78008,1203,0.5,2008-05-19 05:05:12
13567533,138649,1203,5.0,2015-09-20 08:18:44
5676539,58545,1204,2.5,2017-06-10 15:51:45
27709325,282738,1204,5.0,2009-11-24 23:44:19
3150286,32419,1204,3.5,2011-11-13 18:51:06
25459713,260097,1204,3.5,2003-12-18 07:59:34
21790152,222585,1206,2.5,2017-05-15 08:03:19
5940289,61043,1206,5.0,1999-03-04 02:09:25
9886587,101913,1207,4.0,2004-07-30 22:07:22
10767374,110719,1208,1.0,2005-04-18 01:12:43
23935563,244617,1208,5.0,2002-05-06 01:06:48
26196884,267526,1208,4.5,2006-04-19 06:56:46
1246275,12551,1208,1.0,2003-05-15 19:15:39
10341246,106353,1210,5.0,2000-08-03 19:23:30
1972969,20170,1210,5.0,1999-10-07 22:27:04
13231825,135182,1210,4.0,2001-02-11 16:34:49
24365594,249094,1210,5.0,2017-11-16 01:18:21
25775885,263280,1210,4.0,2000-03-09 06:39:51
11026556,113274,1210,4.0,2000-04-06 08:20:54
27062821,276225,1210,4.0,2000-02-18 08:30:49
17213713,175822,1210,5.0,1999-12-18 09:47:38
4705701,48277,1210,5.0,2001-11-01 11:28:36
19495188,198986,1210,3.0,2000-01-11 14:52:26
1893170,19466,1210,3.0,2000-08-18 05:34:59
8171146,84051,1210,2.0,2000-02-29 03:23:44
24336165,248826,1210,5.0,2017-08-03 06:27:34
26426333,269813,1210,4.0,2001-12-29 13:26:08
4377906,44942,1211,3.0,1999-03-31 10:18:23
4282267,44056,1213,5.0,2016-01-27 06:37:26
18857608,192363,1213,0.5,2016-07-09 15:00:05
26202154,267603,1213,5.0,2016-04-25 20:52:37
21400810,218571,1213,5.0,2017-11-04 08:23:33
18406338,187865,1213,5.0,2016-10-30 20:53:06
1146837,11477,1215,3.5,2008-10-28 07:31:30
7364356,75724,1215,4.5,2008-10-28 00:39:04
11652340,119432,1215,3.0,2010-01-06 10:15:56
3832482,39524,1215,4.0,2008-10-28 17:25:58
9802349,101069,1215,2.5,2009-06-20 18:35:52
23533772,240478,1215,4.0,2006-12-07 16:14:06
67699,679,1215,3.0,2001-05-05 03:38:07
15738213,160742,1215,2.0,2008-08-01 05:28:19
7474962,76982,1216,5.0,1999-08-03 09:05:53
24154101,246944,1220,3.0,2004-12-24 07:36:48
7718197,79493,1221,4.0,2000-11-17 14:54:21
10100597,103997,1221,4.0,2000-10-16 05:31:11
11139724,114393,1221,5.0,2016-01-19 19:33:25
3319666,34127,1221,5.0,2017-08-04 11:17:25
10484102,107772,1221,5.0,2000-04-12 08:24:58
3719762,38222,1221,5.0,2016-11-11 13:05:54
27280561,278377,1221,4.5,2015-03-08 20:06:07
5841091,60090,1221,5.0,2015-12-27 23:10:05
2314922,23809,1222,5.0,2017-08-14 05:28:47
20398660,208099,1223,3.5,2008-10-03 15:23:20
10030684,103301,1223,4.0,2011-02-19 15:08:54
4351080,44677,1223,2.0,2011-03-11 17:49:52
1266204,12728,1223,3.0,2011-08-24 21:48:01
18933062,193186,1225,5.0,2006-10-02 19:12:39
3897444,40187,1225,2.0,2006-09-08 04:23:16
24809765,253550,1225,2.0,2004-11-10 10:18:09
2638415,27219,1225,4.5,2004-10-25 14:27:12
10806000,111149,1225,3.5,2004-02-08 04:36:02
21762740,222288,1225,5.0,2006-06-18 06:40:28
5310866,54660,1228,4.0,2013-02-03 11:33:00
26240843,268006,1230,5.0,1998-07-28 20:20:20
8789397,90660,1230,4.0,2005-03-29 07:44:40
8991719,92912,1230,0.5,2005-07-18 18:52:43
7493308,77178,1230,4.0,2001-08-06 04:14:54
17107528,174859,1230,5.0,2001-08-10 19:33:19
26100471,266588,1230,5.0,2001-10-11 15:42:57
3550139,36425,1230,0.5,2005-03-22 13:42:24
18533337,189020,1230,4.0,2001-12-17 11:32:55
11773893,120771,1232,4.5,2012-07-21 19:49:25
25997465,265511,1233,1.0,2007-12-03 03:38:39
2782884,28750,1233,1.5,2007-12-13 20:12:42
12754319,130557,1233,4.0,2012-09-19 12:37:27
17388341,177630,1235,5.0,2008-11-08 06:16:20
12840635,131459,1235,5.0,2010-05-31 10:15:08
17936491,183322,1235,0.5,2012-04-23 13:41:46
11691541,119915,1235,2.5,2012-01-26 06:18:44
26549119,271133,1235,5.0,2012-05-16 04:29:43
12836997,131413,1235,5.0,1998-02-02 00:03:01
25225740,257731,1235,3.5,2014-03-04 14:23:56
19182096,195700,1237,5.0,2011-06-11 23:44:45
17305872,176705,1238,5.0,1998-04-02 04:44:24
19489887,198916,1242,4.0,2010-07-24 04:23:26
14221121,145548,1242,0.5,2012-04-16 04:27:55
856209,8583,1242,3.0,2014-02-06 17:10:20
2883836,29839,1242,4.0,2011-07-01 02:44:57
7235381,74318,1244,3.0,2012-10-17 00:42:02
15570068,158936,1244,3.0,2007-01-05 09:51:23
13719936,140317,1244,4.0,2010-10-19 20:08:17
22816549,233240,1244,5.0,1998-08-02 21:36:10
10652886,109518,1245,4.5,2010-02-27 18:02:30
3678074,37725,1246,5.0,2016-01-21 23:06:01
463819,4767,1247,5.0,1999-11-17 10:02:30
24412432,249645,1247,5.0,2017-03-15 01:00:02
18870035,192507,1249,3.0,2007-04-30 01:10:59
14203228,145382,1249,4.0,2008-10-24 08:59:00
14447323,147904,1249,1.0,2014-06-11 13:25:48
12042389,123328,1249,3.0,2014-10-01 22:08:11
8160881,83944,1249,5.0,2008-11-25 06:52:43
3508209,36029,1249,1.0,2012-12-06 01:40:20
15129031,154605,1251,5.0,2016-12-29 04:33:50
25673013,262273,1251,5.0,1999-09-29 02:55:17
21559182,220306,1252,4.5,2006-07-05 12:53:53
14604902,149470,1252,5.0,2006-07-18 12:11:28
20469220,208833,1252,2.0,1999-12-10 21:02:50
9019946,93166,1253,3.5,2010-12-01 10:20:19
528482,5367,1253,1.5,2010-05-03 23:56:23
10753761,110560,1253,3.0,2010-04-05 19:53:22
8178330,84152,1256,3.0,2011-06-17 09:00:30
24780626,253263,1258,2.5,2006-03-12 10:07:30
20954133,213989,1258,4.0,2003-11-28 10:25:57
26861520,274300,1259,5.0,2017-12-23 05:17:04
6268788,64299,1261,3.5,2012-07-09 17:32:08
14837277,151803,1261,2.0,2011-10-13 01:29:13
27534231,280895,1261,4.0,2009-12-04 15:55:42
2465664,25379,1261,3.5,2011-01-20 16:06:53
803072,8106,1262,3.0,2014-06-29 15:12:24
5671950,58501,1262,0.5,2011-11-12 11:46:26
20969477,214136,1263,4.0,2011-08-30 23:14:15
5550472,57235,1263,4.5,2013-08-04 03:32:32
15508523,158364,1263,0.5,2010-02-03 09:45:28
5897582,60684,1264,1.0,2003-02-06 11:38:43
11793188,120963,1265,5.0,1999-10-12 09:55:09
19303429,196942,1267,4.0,2008-02-13 03:16:31
26617051,271799,1267,0.5,2012-07-20 04:16:44
10649423,109455,1267,3.5,2012-06-15 07:30:54
2420235,24897,1269,0.5,2014-08-12 20:34:22
17182604,175549,1269,4.5,2007-11-15 09:12:07
16688402,170738,1270,5.0,2018-03-17 05:53:20
13564600,138617,1270,3.0,2000-04-12 01:57:20
24663920,252147,1270,3.0,2000-11-20 16:25:37
13819748,141401,1270,3.5,2015-06-17 08:17:32
14493749,148378,1270,4.0,2015-08-28 21:45:10
19964137,203593,1270,3.0,2002-04-17 22:30:40
26992003,275565,1270,4.0,2000-11-19 08:55:37
11660117,119531,1270,4.5,2015-09-19 09:51:26
4067718,41849,1270,3.0,2000-09-24 05:17:20
27283967,278412,1270,3.0,2001-10-21 10:04:37
19054574,194377,1270,4.5,2015-01-05 11:21:21
24407622,249565,1270,3.0,2001-02-10 07:57:31
1991585,20392,1270,5.0,2015-06-13 22:42:37
4407500,45237,1270,5.0,2015-05-06 02:52:07
19324381,197177,1270,5.0,2015-05-25 14:54:33
4427181,45449,1270,5.0,2018-07-05 03:07:19
16149598,165071,1270,3.0,2000-07-22 23:42:29
10354402,106476,1270,2.0,2002-03-13 19:07:20
16541775,169187,1271,4.0,2010-05-19 04:21:10
15274454,156093,1271,5.0,2011-09-15 07:29:14
5296778,54480,1271,4.5,2011-02-17 15:33:54
6643448,68159,1271,4.0,2010-05-15 03:33:31
24821930,253666,1272,4.0,2012-12-12 23:12:54
4008780,41273,1272,5.0,1999-11-13 07:42:18
605666,6135,1274,3.5,2010-12-13 01:59:42
11652011,119421,1275,5.0,2015-10-30 01:07:34
565688,5732,1275,3.5,2013-09-17 23:52:31
1734699,17719,1276,5.0,1997-05-18 03:17:13
17304578,176683,1278,3.5,2011-10-29 08:07:44
1148856,11515,1278,2.5,2006-04-16 16:41:36
15126080,154573,1278,3.5,2010-03-21 12:44:07
24944737,254748,1278,1.5,2011-06-06 02:47:25
10312449,106087,1278,5.0,2006-08-02 08:47:59
3417132,35094,1281,4.0,2007-02-10 14:18:25
21800755,222679,1282,1.0,2011-10-02 08:10:19
26105295,266637,1282,5.0,2010-04-10 00:56:06
5730816,59047,1282,1.5,2009-05-13 02:41:52
19691750,200892,1282,4.0,2010-03-31 06:13:32
22213966,227143,1282,3.0,2011-01-14 17:18:34
5484779,56474,1282,4.0,2011-03-31 21:11:16
7590636,78169,1282,3.5,2008-10-28 07:01:51
16273393,166408,1282,5.0,2010-01-02 12:10:49
12269571,125678,1285,2.0,2008-04-17 15:37:27
18559018,189259,1285,4.0,2009-08-17 04:01:05
25643673,261939,1285,1.5,2014-02-10 17:24:05
11362787,116702,1285,3.0,2011-02-26 11:03:13
11769247,120739,1285,4.0,2008-05-21 15:35:00
16295148,166639,1285,3.5,2010-07-07 11:56:33
24344666,248907,1287,3.5,2014-08-18 00:49:18
1883361,19338,1287,5.0,2016-03-24 06:39:10
23811821,243192,1287,5.0,2000-03-15 13:35:56
25631498,261846,1287,5.0,2011-02-16 04:07:36
11761441,120662,1288,5.0,1999-12-16 12:02:50
10461492,107559,1288,3.5,2006-06-19 13:55:55
321725,3222,1291,3.0,2018-02-05 10:29:17
20302432,206988,1291,3.0,2018-06-06 19:55:38
6593517,67678,1292,4.0,2008-05-31 12:41:54
17510835,178909,1292,4.0,1999-12-28 16:03:23
17825132,182212,1293,5.0,2011-03-04 08:26:49
25040964,255826,1293,2.0,2011-11-22 18:12:41
8116674,83533,1293,4.0,2000-05-04 13:10:39
9294152,95741,1293,4.0,2001-03-31 04:04:42
25018549,255582,1293,5.0,2011-06-13 08:03:39
9949380,102456,1293,3.0,2011-09-09 11:58:49
14787702,151289,1296,2.5,2009-06-17 07:46:59
14428416,147692,1297,3.5,2007-03-29 10:15:47
1548427,15718,1298,5.0,2016-10-14 03:08:13
1143410,11435,1298,4.0,2011-10-16 18:47:03
14906311,152423,1298,3.5,2011-04-10 07:37:33
2410412,24819,1298,5.0,2010-01-02 00:17:08
8780823,90550,1301,3.0,2003-02-27 11:12:25
16197832,165638,1301,4.0,2000-08-24 06:39:08
15219672,155504,1302,4.0,2010-07-18 04:32:59
5230853,53773,1302,3.0,2014-06-12 00:04:34
12852911,131598,1302,4.0,2011-12-12 13:32:57
11144239,114439,1307,5.0,2016-05-18 14:15:20
1533570,15560,1307,5.0,1998-07-22 21:52:08
8204784,84451,1307,2.5,2015-07-06 22:13:40
15822402,161603,1320,2.0,2014-03-09 14:50:45
9082510,93758,1320,4.0,2017-11-04 03:09:58
5013381,51481,1320,3.5,2005-09-09 02:17:41
4178533,42924,1320,3.0,2012-03-13 04:08:13
12413838,127194,1320,5.0,2006-08-29 11:22:29
20767988,212081,1321,1.0,2009-05-01 15:38:17
9321670,96025,1321,4.0,2011-08-13 19:02:39
15964797,163011,1321,4.5,2008-03-13 01:21:46
6940331,71221,1333,0.5,2010-06-27 11:03:23
3916743,40392,1333,4.0,2009-07-26 13:55:24
3198214,32982,1333,2.0,2006-12-03 08:26:31
18774898,191482,1333,3.5,2007-09-23 23:33:54
21734991,221994,1333,2.0,2011-04-10 15:42:26
2852464,29511,1333,5.0,2007-09-02 09:04:17
15779518,161189,1333,3.0,2008-07-25 07:14:22
17783711,181817,1339,2.5,2009-12-18 11:10:53
26680291,272407,1339,4.0,2009-10-07 11:57:40
2266076,23327,1339,4.5,2007-11-19 20:58:57
9527748,98239,1339,4.5,2008-09-23 03:00:10
3253110,33518,1339,2.0,2011-09-09 01:49:25
17450261,178228,1343,0.5,2014-09-27 05:10:19
15743446,160774,1343,4.0,2008-04-27 04:59:27
15947807,162841,1343,4.0,2013-09-01 07:10:24
9468573,97653,1345,3.5,2007-12-01 12:59:21
14964163,153018,1345,3.0,2009-12-15 14:50:45
1091607,10912,1345,2.0,2007-01-26 10:17:31
2916349,30101,1345,2.5,2011-08-10 17:41:43
12951657,132592,1345,4.0,2014-06-28 00:48:35
9449597,97428,1345,4.5,2011-09-14 20:55:15
437237,4464,1345,3.0,2008-08-07 10:59:29
3476239,35698,1345,4.0,2014-07-11 07:28:32
20701220,211458,1345,1.0,2007-12-01 13:31:15
7354792,75599,1345,4.5,2008-08-20 14:13:15
4322167,44416,1347,4.0,2008-12-28 04:23:54
17141983,175215,1347,5.0,2013-12-01 13:18:33
2389710,24591,1347,3.0,2014-10-02 23:47:56
8746223,90131,1347,2.5,2014-02-14 08:55:47
18067873,184558,1350,3.5,2014-04-20 01:19:12
13067513,133622,1356,5.0,1997-05-26 14:44:02
25532730,260793,1357,3.0,2012-04-18 19:34:24
25491465,260368,1357,2.0,2011-02-20 20:27:23
8787851,90652,1357,4.0,2008-11-05 14:30:30
19853698,202594,1358,4.5,2006-11-22 05:42:35
10760228,110631,1367,1.5,2006-12-17 03:46:18
1260321,12679,1367,3.5,2008-10-29 22:33:37
11693304,119932,1370,4.0,2001-09-22 23:33:27
5979629,61458,1371,5.0,2001-08-29 14:40:58
2057690,21056,1371,2.5,2013-11-06 10:19:00
2573474,26560,1371,0.5,2011-10-30 09:44:02
20723142,211645,1371,2.5,2014-10-04 05:32:22
26077195,266332,1371,4.0,2010-12-11 08:03:13
22500265,230163,1372,2.5,2004-03-19 09:32:07
3783769,38934,1372,2.5,2013-09-21 21:27:16
24791439,253405,1373,4.0,2011-09-11 08:11:54
10170998,104697,1373,5.0,2013-05-05 07:16:22
3288184,33784,1373,5.0,2009-06-26 22:58:04
8943776,92373,1373,4.0,2007-04-15 14:16:40
17498302,178772,1373,5.0,2014-01-26 16:52:24
24012252,245334,1373,3.0,2007-12-03 23:34:32
25213296,257620,1373,2.0,2001-06-16 10:03:29
24170590,247139,1373,5.0,2013-10-10 19:32:19
19593169,199916,1375,3.5,2010-09-20 20:20:09
27298441,278539,1375,4.0,2010-06-08 05:23:21
12838084,131433,1375,4.0,2013-12-01 22:31:19
2442432,25156,1375,4.0,2011-04-02 04:37:03
20059294,204547,1376,3.0,2014-05-19 20:03:09
16381818,167559,1376,5.0,2010-10-19 03:36:53
22174587,226769,1376,3.5,2014-06-26 03:41:59
4364530,44789,1376,2.0,2013-08-20 22:19:07
12364465,126701,1376,3.5,2012-06-04 01:31:31
8160367,83938,1376,4.0,2012-12-26 14:46:39
246991,2437,1376,4.0,2010-06-18 22:11:06
21307942,217687,1376,3.5,2012-10-28 21:31:13
16351475,167223,1377,4.0,2013-04-07 23:33:06
7344696,75493,1377,3.5,2012-11-28 18:15:58
10938826,112418,1377,3.0,2000-08-03 03:53:52
27172801,277324,1378,5.0,2012-06-28 04:20:58
17667057,180609,1378,5.0,2014-06-10 20:56:20
256168,2519,1378,2.5,2013-07-30 02:39:45
17298086,176595,1378,0.5,2012-06-03 09:38:12
871922,8763,1380,0.5,2005-10-28 20:17:24
19986509,203774,1380,4.0,2004-02-14 05:01:43
4721004,48460,1380,0.5,2005-11-08 17:16:38
20644907,210827,1385,4.0,2012-02-10 15:06:57
27745983,283144,1388,3.5,2009-12-13 22:52:25
11264139,115739,1391,4.0,1997-06-22 01:41:40
8175654,84118,1391,5.0,1999-11-19 05:54:38
16842274,172202,1392,4.0,2007-10-22 00:02:21
23696650,242127,1393,4.0,2000-07-17 05:50:53
27198560,277577,1393,5.0,2017-08-19 15:50:06
24393535,249400,1393,4.5,2015-09-11 07:32:27
13126626,134183,1393,4.0,1997-12-26 22:44:22
18884227,192685,1393,3.5,2015-07-12 00:58:12
23689049,242038,1396,4.5,2015-02-14 09:34:53
9251766,95443,1396,1.5,2012-11-22 05:04:39
21116313,215712,1396,3.5,2014-02-13 03:45:54
11972010,122844,1396,5.0,1998-06-11 03:55:00
7402176,76106,1405,4.0,2013-04-05 16:15:39
25947204,264915,1405,0.5,2013-04-14 10:33:58
24672599,252237,1405,4.0,2009-01-04 22:59:39
8797527,90753,1405,3.5,2012-04-18 10:46:32
26135499,266944,1405,4.0,2008-05-29 12:05:57
14246141,145789,1405,0.5,2014-03-01 18:48:30
15283161,156192,1407,3.0,1998-04-15 01:01:32
853338,8563,1407,5.0,1998-06-26 14:26:55
5637541,58117,1407,3.0,1997-09-15 04:08:24
8779925,90543,1407,4.0,1998-04-07 20:15:39
2505175,25823,1407,5.0,1997-09-27 08:13:56
2830399,29224,1407,5.0,1998-02-28 10:49:32
19989464,203804,1407,5.0,1997-11-03 03:41:01
8479156,87408,1407,5.0,1998-03-21 16:23:47
8822457,91022,1407,4.0,1998-02-28 18:01:17
27329831,278841,1407,5.0,1998-02-26 23:53:25
16743520,171304,1407,3.0,1998-04-20 01:19:54
22775590,232699,1407,5.0,1998-04-02 18:30:07
23890632,244100,1407,2.0,1998-03-07 06:22:42
8986264,92856,1408,4.5,2012-06-25 16:14:06
19607265,200068,1408,0.5,2011-07-31 20:55:54
22555300,230599,1408,0.5,2010-12-03 09:58:36
7093577,72781,1409,0.5,2010-05-10 11:24:46
2151637,22041,1409,3.0,1997-06-17 06:08:38
23324747,238491,1409,2.0,2009-04-02 13:04:29
19260917,196496,1411,4.0,2008-02-28 04:19:15
5056815,51934,1411,4.5,2009-12-02 05:47:22
3704104,38039,1411,3.0,2010-08-22 13:19:02
23478780,239973,1411,4.0,2012-03-17 18:36:08
23748934,242661,1412,5.0,1998-07-18 21:36:24
24248672,247985,1414,4.0,2009-05-19 03:05:51
11647536,119354,1414,4.0,1997-10-17 23:50:28
11761267,120654,1416,3.0,1997-09-18 04:18:54
10708920,110097,1416,3.0,1997-09-15 03:37:28
9967331,102663,1416,4.0,1997-09-15 08:33:10
23453811,239763,1416,4.0,1997-09-15 20:59:01
8750988,90192,1416,3.0,1997-09-18 03:11:08
2401429,24726,1416,4.0,1997-11-06 21:26:39
15200339,155322,1416,0.5,2013-10-18 09:42:07
18706718,190832,1416,3.0,1997-09-15 20:16:22
2628653,27114,1416,5.0,1997-09-22 15:17:27
1368194,13853,1416,4.0,1997-11-24 01:59:29
10813155,111212,1429,1.0,2000-05-13 05:18:55
11071315,113666,1438,4.0,1997-05-21 14:14:07
1133602,11326,1438,3.0,2010-03-13 14:49:13
7145703,73365,1438,3.0,1997-12-06 01:06:24
27643663,282066,1438,3.0,1997-12-08 23:34:36
23990677,245147,1438,3.0,1998-01-14 19:04:27
